 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
   -10.9875  102.7973     2020-10-03 06:00:00    -0.344
   -10.9875  102.7973     2020-10-03 07:00:00    -0.382
   -10.9875  102.7973     2020-10-03 08:00:00    -0.319
   -10.9875  102.7973     2020-10-03 09:00:00    -0.166
   -10.9875  102.7973     2020-10-03 10:00:00     0.039
   -10.9875  102.7973     2020-10-03 11:00:00     0.246
   -10.9875  102.7973     2020-10-03 12:00:00     0.403
   -10.9875  102.7973     2020-10-03 13:00:00     0.470
   -10.9875  102.7973     2020-10-03 14:00:00     0.429
   -10.9875  102.7973     2020-10-03 15:00:00     0.289
   -10.9875  102.7973     2020-10-03 16:00:00     0.084
   -10.9875  102.7973     2020-10-03 17:00:00    -0.135
   -10.9875  102.7973     2020-10-03 18:00:00    -0.317
   -10.9875  102.7973     2020-10-03 19:00:00    -0.417
   -10.9875  102.7973     2020-10-03 20:00:00    -0.415
   -10.9875  102.7973     2020-10-03 21:00:00    -0.314
   -10.9875  102.7973     2020-10-03 22:00:00    -0.143
   -10.9875  102.7973     2020-10-03 23:00:00     0.050
   -10.9875  102.7973     2020-10-04 00:00:00     0.213
   -10.9875  102.7973     2020-10-04 01:00:00     0.304
   -10.9875  102.7973     2020-10-04 02:00:00     0.300
   -10.9875  102.7973     2020-10-04 03:00:00     0.202
   -10.9875  102.7973     2020-10-04 04:00:00     0.039
   -10.9875  102.7973     2020-10-04 05:00:00    -0.144
   -10.9875  102.7973     2020-10-04 06:00:00    -0.295
   -10.9875  102.7973     2020-10-04 07:00:00    -0.371
   -10.9875  102.7973     2020-10-04 08:00:00    -0.347
   -10.9875  102.7973     2020-10-04 09:00:00    -0.224
   -10.9875  102.7973     2020-10-04 10:00:00    -0.030
   -10.9875  102.7973     2020-10-04 11:00:00     0.189
   -10.9875  102.7973     2020-10-04 12:00:00     0.379
   -10.9875  102.7973     2020-10-04 13:00:00     0.493
   -10.9875  102.7973     2020-10-04 14:00:00     0.500
   -10.9875  102.7973     2020-10-04 15:00:00     0.399
   -10.9875  102.7973     2020-10-04 16:00:00     0.211
   -10.9875  102.7973     2020-10-04 17:00:00    -0.017
   -10.9875  102.7973     2020-10-04 18:00:00    -0.233
   -10.9875  102.7973     2020-10-04 19:00:00    -0.386
   -10.9875  102.7973     2020-10-04 20:00:00    -0.443
   -10.9875  102.7973     2020-10-04 21:00:00    -0.396
   -10.9875  102.7973     2020-10-04 22:00:00    -0.261
   -10.9875  102.7973     2020-10-04 23:00:00    -0.078
   -10.9875  102.7973     2020-10-05 00:00:00     0.101
   -10.9875  102.7973     2020-10-05 01:00:00     0.230
   -10.9875  102.7973     2020-10-05 02:00:00     0.274
   -10.9875  102.7973     2020-10-05 03:00:00     0.224
   -10.9875  102.7973     2020-10-05 04:00:00     0.096
   -10.9875  102.7973     2020-10-05 05:00:00    -0.072
   -10.9875  102.7973     2020-10-05 06:00:00    -0.233
   -10.9875  102.7973     2020-10-05 07:00:00    -0.337
   -10.9875  102.7973     2020-10-05 08:00:00    -0.352
   -10.9875  102.7973     2020-10-05 09:00:00    -0.267
   -10.9875  102.7973     2020-10-05 10:00:00    -0.099
   -10.9875  102.7973     2020-10-05 11:00:00     0.115
   -10.9875  102.7973     2020-10-05 12:00:00     0.323
   -10.9875  102.7973     2020-10-05 13:00:00     0.474
   -10.9875  102.7973     2020-10-05 14:00:00     0.530
   -10.9875  102.7973     2020-10-05 15:00:00     0.477
   -10.9875  102.7973     2020-10-05 16:00:00     0.325
   -10.9875  102.7973     2020-10-05 17:00:00     0.110
   -10.9875  102.7973     2020-10-05 18:00:00    -0.118
   -10.9875  102.7973     2020-10-05 19:00:00    -0.307
   -10.9875  102.7973     2020-10-05 20:00:00    -0.417
   -10.9875  102.7973     2020-10-05 21:00:00    -0.427
   -10.9875  102.7973     2020-10-05 22:00:00    -0.342
   -10.9875  102.7973     2020-10-05 23:00:00    -0.190
   -10.9875  102.7973     2020-10-06 00:00:00    -0.016
   -10.9875  102.7973     2020-10-06 01:00:00     0.132
   -10.9875  102.7973     2020-10-06 02:00:00     0.214
   -10.9875  102.7973     2020-10-06 03:00:00     0.211
   -10.9875  102.7973     2020-10-06 04:00:00     0.126
   -10.9875  102.7973     2020-10-06 05:00:00    -0.015
   -10.9875  102.7973     2020-10-06 06:00:00    -0.167
   -10.9875  102.7973     2020-10-06 07:00:00    -0.286
   -10.9875  102.7973     2020-10-06 08:00:00    -0.333
   -10.9875  102.7973     2020-10-06 09:00:00    -0.288
   -10.9875  102.7973     2020-10-06 10:00:00    -0.156
   -10.9875  102.7973     2020-10-06 11:00:00     0.037
   -10.9875  102.7973     2020-10-06 12:00:00     0.245
   -10.9875  102.7973     2020-10-06 13:00:00     0.419
   -10.9875  102.7973     2020-10-06 14:00:00     0.517
   -10.9875  102.7973     2020-10-06 15:00:00     0.514
   -10.9875  102.7973     2020-10-06 16:00:00     0.410
   -10.9875  102.7973     2020-10-06 17:00:00     0.228
   -10.9875  102.7973     2020-10-06 18:00:00     0.009
   -10.9875  102.7973     2020-10-06 19:00:00    -0.197
   -10.9875  102.7973     2020-10-06 20:00:00    -0.345
   -10.9875  102.7973     2020-10-06 21:00:00    -0.407
   -10.9875  102.7973     2020-10-06 22:00:00    -0.376
   -10.9875  102.7973     2020-10-06 23:00:00    -0.269
   -10.9875  102.7973     2020-10-07 00:00:00    -0.120
   -10.9875  102.7973     2020-10-07 01:00:00     0.028
   -10.9875  102.7973     2020-10-07 02:00:00     0.132
   -10.9875  102.7973     2020-10-07 03:00:00     0.167
   -10.9875  102.7973     2020-10-07 04:00:00     0.125
   -10.9875  102.7973     2020-10-07 05:00:00     0.021
   -10.9875  102.7973     2020-10-07 06:00:00    -0.111
   -10.9875  102.7973     2020-10-07 07:00:00    -0.230
   -10.9875  102.7973     2020-10-07 08:00:00    -0.298
   -10.9875  102.7973     2020-10-07 09:00:00    -0.288
   -10.9875  102.7973     2020-10-07 10:00:00    -0.194
   -10.9875  102.7973     2020-10-07 11:00:00    -0.033
   -10.9875  102.7973     2020-10-07 12:00:00     0.160
   -10.9875  102.7973     2020-10-07 13:00:00     0.342
   -10.9875  102.7973     2020-10-07 14:00:00     0.470
   -10.9875  102.7973     2020-10-07 15:00:00     0.512
   -10.9875  102.7973     2020-10-07 16:00:00     0.459
   -10.9875  102.7973     2020-10-07 17:00:00     0.322
   -10.9875  102.7973     2020-10-07 18:00:00     0.131
   -10.9875  102.7973     2020-10-07 19:00:00    -0.071
   -10.9875  102.7973     2020-10-07 20:00:00    -0.241
   -10.9875  102.7973     2020-10-07 21:00:00    -0.344
   -10.9875  102.7973     2020-10-07 22:00:00    -0.366
   -10.9875  102.7973     2020-10-07 23:00:00    -0.309
   -10.9875  102.7973     2020-10-08 00:00:00    -0.199
   -10.9875  102.7973     2020-10-08 01:00:00    -0.069
   -10.9875  102.7973     2020-10-08 02:00:00     0.041
   -10.9875  102.7973     2020-10-08 03:00:00     0.101
   -10.9875  102.7973     2020-10-08 04:00:00     0.097
   -10.9875  102.7973     2020-10-08 05:00:00     0.033
   -10.9875  102.7973     2020-10-08 06:00:00    -0.070
   -10.9875  102.7973     2020-10-08 07:00:00    -0.177
   -10.9875  102.7973     2020-10-08 08:00:00    -0.253
   -10.9875  102.7973     2020-10-08 09:00:00    -0.270
   -10.9875  102.7973     2020-10-08 10:00:00    -0.213
   -10.9875  102.7973     2020-10-08 11:00:00    -0.090
   -10.9875  102.7973     2020-10-08 12:00:00     0.077
   -10.9875  102.7973     2020-10-08 13:00:00     0.252
   -10.9875  102.7973     2020-10-08 14:00:00     0.396
   -10.9875  102.7973     2020-10-08 15:00:00     0.475
   -10.9875  102.7973     2020-10-08 16:00:00     0.472
   -10.9875  102.7973     2020-10-08 17:00:00     0.386
   -10.9875  102.7973     2020-10-08 18:00:00     0.236
   -10.9875  102.7973     2020-10-08 19:00:00     0.056
   -10.9875  102.7973     2020-10-08 20:00:00    -0.118
   -10.9875  102.7973     2020-10-08 21:00:00    -0.249
   -10.9875  102.7973     2020-10-08 22:00:00    -0.316
   -10.9875  102.7973     2020-10-08 23:00:00    -0.312
   -10.9875  102.7973     2020-10-09 00:00:00    -0.248
   -10.9875  102.7973     2020-10-09 01:00:00    -0.151
   -10.9875  102.7973     2020-10-09 02:00:00    -0.050
   -10.9875  102.7973     2020-10-09 03:00:00     0.023
   -10.9875  102.7973     2020-10-09 04:00:00     0.049
   -10.9875  102.7973     2020-10-09 05:00:00     0.023
   -10.9875  102.7973     2020-10-09 06:00:00    -0.044
   -10.9875  102.7973     2020-10-09 07:00:00    -0.129
   -10.9875  102.7973     2020-10-09 08:00:00    -0.203
   -10.9875  102.7973     2020-10-09 09:00:00    -0.237
   -10.9875  102.7973     2020-10-09 10:00:00    -0.215
   -10.9875  102.7973     2020-10-09 11:00:00    -0.131
   -10.9875  102.7973     2020-10-09 12:00:00     0.001
   -10.9875  102.7973     2020-10-09 13:00:00     0.156
   -10.9875  102.7973     2020-10-09 14:00:00     0.302
   -10.9875  102.7973     2020-10-09 15:00:00     0.407
   -10.9875  102.7973     2020-10-09 16:00:00     0.448
   -10.9875  102.7973     2020-10-09 17:00:00     0.417
   -10.9875  102.7973     2020-10-09 18:00:00     0.318
   -10.9875  102.7973     2020-10-09 19:00:00     0.175
   -10.9875  102.7973     2020-10-09 20:00:00     0.015
   -10.9875  102.7973     2020-10-09 21:00:00    -0.129
   -10.9875  102.7973     2020-10-09 22:00:00    -0.231
   -10.9875  102.7973     2020-10-09 23:00:00    -0.277
   -10.9875  102.7973     2020-10-10 00:00:00    -0.266
   -10.9875  102.7973     2020-10-10 01:00:00    -0.211
   -10.9875  102.7973     2020-10-10 02:00:00    -0.135
   -10.9875  102.7973     2020-10-10 03:00:00    -0.063
   -10.9875  102.7973     2020-10-10 04:00:00    -0.016
   -10.9875  102.7973     2020-10-10 05:00:00    -0.006
   -10.9875  102.7973     2020-10-10 06:00:00    -0.034
   -10.9875  102.7973     2020-10-10 07:00:00    -0.087
   -10.9875  102.7973     2020-10-10 08:00:00    -0.146
   -10.9875  102.7973     2020-10-10 09:00:00    -0.188
   -10.9875  102.7973     2020-10-10 10:00:00    -0.194
   -10.9875  102.7973     2020-10-10 11:00:00    -0.152
   -10.9875  102.7973     2020-10-10 12:00:00    -0.064
   -10.9875  102.7973     2020-10-10 13:00:00     0.058
   -10.9875  102.7973     2020-10-10 14:00:00     0.190
   -10.9875  102.7973     2020-10-10 15:00:00     0.306
   -10.9875  102.7973     2020-10-10 16:00:00     0.384
   -10.9875  102.7973     2020-10-10 17:00:00     0.405
   -10.9875  102.7973     2020-10-10 18:00:00     0.366
   -10.9875  102.7973     2020-10-10 19:00:00     0.274
   -10.9875  102.7973     2020-10-10 20:00:00     0.147
   -10.9875  102.7973     2020-10-10 21:00:00     0.010
   -10.9875  102.7973     2020-10-10 22:00:00    -0.114
   -10.9875  102.7973     2020-10-10 23:00:00    -0.203
   -10.9875  102.7973     2020-10-11 00:00:00    -0.247
   -10.9875  102.7973     2020-10-11 01:00:00    -0.245
   -10.9875  102.7973     2020-10-11 02:00:00    -0.208
   -10.9875  102.7973     2020-10-11 03:00:00    -0.151
   -10.9875  102.7973     2020-10-11 04:00:00    -0.094
   -10.9875  102.7973     2020-10-11 05:00:00    -0.054
   -10.9875  102.7973     2020-10-11 06:00:00    -0.039
   -10.9875  102.7973     2020-10-11 07:00:00    -0.051
   -10.9875  102.7973     2020-10-11 08:00:00    -0.083
   -10.9875  102.7973     2020-10-11 09:00:00    -0.119
   -10.9875  102.7973     2020-10-11 10:00:00    -0.143
   -10.9875  102.7973     2020-10-11 11:00:00    -0.141
   -10.9875  102.7973     2020-10-11 12:00:00    -0.104
   -10.9875  102.7973     2020-10-11 13:00:00    -0.032
   -10.9875  102.7973     2020-10-11 14:00:00     0.066
   -10.9875  102.7973     2020-10-11 15:00:00     0.173
   -10.9875  102.7973     2020-10-11 16:00:00     0.271
   -10.9875  102.7973     2020-10-11 17:00:00     0.339
   -10.9875  102.7973     2020-10-11 18:00:00     0.362
   -10.9875  102.7973     2020-10-11 19:00:00     0.336
   -10.9875  102.7973     2020-10-11 20:00:00     0.262
   -10.9875  102.7973     2020-10-11 21:00:00     0.154
   -10.9875  102.7973     2020-10-11 22:00:00     0.029
   -10.9875  102.7973     2020-10-11 23:00:00    -0.090
   -10.9875  102.7973     2020-10-12 00:00:00    -0.185
   -10.9875  102.7973     2020-10-12 01:00:00    -0.242
   -10.9875  102.7973     2020-10-12 02:00:00    -0.258
   -10.9875  102.7973     2020-10-12 03:00:00    -0.234
   -10.9875  102.7973     2020-10-12 04:00:00    -0.184
   -10.9875  102.7973     2020-10-12 05:00:00    -0.123
   -10.9875  102.7973     2020-10-12 06:00:00    -0.066
   -10.9875  102.7973     2020-10-12 07:00:00    -0.029
   -10.9875  102.7973     2020-10-12 08:00:00    -0.016
   -10.9875  102.7973     2020-10-12 09:00:00    -0.027
   -10.9875  102.7973     2020-10-12 10:00:00    -0.054
   -10.9875  102.7973     2020-10-12 11:00:00    -0.083
   -10.9875  102.7973     2020-10-12 12:00:00    -0.100
   -10.9875  102.7973     2020-10-12 13:00:00    -0.091
   -10.9875  102.7973     2020-10-12 14:00:00    -0.050
   -10.9875  102.7973     2020-10-12 15:00:00     0.021
   -10.9875  102.7973     2020-10-12 16:00:00     0.113
   -10.9875  102.7973     2020-10-12 17:00:00     0.208
   -10.9875  102.7973     2020-10-12 18:00:00     0.287
   -10.9875  102.7973     2020-10-12 19:00:00     0.332
   -10.9875  102.7973     2020-10-12 20:00:00     0.330
   -10.9875  102.7973     2020-10-12 21:00:00     0.278
   -10.9875  102.7973     2020-10-12 22:00:00     0.181
   -10.9875  102.7973     2020-10-12 23:00:00     0.056
   -10.9875  102.7973     2020-10-13 00:00:00    -0.075
   -10.9875  102.7973     2020-10-13 01:00:00    -0.190
   -10.9875  102.7973     2020-10-13 02:00:00    -0.269
   -10.9875  102.7973     2020-10-13 03:00:00    -0.297
   -10.9875  102.7973     2020-10-13 04:00:00    -0.275
   -10.9875  102.7973     2020-10-13 05:00:00    -0.211
   -10.9875  102.7973     2020-10-13 06:00:00    -0.123
   -10.9875  102.7973     2020-10-13 07:00:00    -0.033
   -10.9875  102.7973     2020-10-13 08:00:00     0.038
   -10.9875  102.7973     2020-10-13 09:00:00     0.074
   -10.9875  102.7973     2020-10-13 10:00:00     0.069
   -10.9875  102.7973     2020-10-13 11:00:00     0.029
   -10.9875  102.7973     2020-10-13 12:00:00    -0.030
   -10.9875  102.7973     2020-10-13 13:00:00    -0.088
   -10.9875  102.7973     2020-10-13 14:00:00    -0.123
   -10.9875  102.7973     2020-10-13 15:00:00    -0.118
   -10.9875  102.7973     2020-10-13 16:00:00    -0.069
   -10.9875  102.7973     2020-10-13 17:00:00     0.021
   -10.9875  102.7973     2020-10-13 18:00:00     0.132
   -10.9875  102.7973     2020-10-13 19:00:00     0.240
   -10.9875  102.7973     2020-10-13 20:00:00     0.319
   -10.9875  102.7973     2020-10-13 21:00:00     0.345
   -10.9875  102.7973     2020-10-13 22:00:00     0.309
   -10.9875  102.7973     2020-10-13 23:00:00     0.212
   -10.9875  102.7973     2020-10-14 00:00:00     0.071
   -10.9875  102.7973     2020-10-14 01:00:00    -0.085
   -10.9875  102.7973     2020-10-14 02:00:00    -0.226
   -10.9875  102.7973     2020-10-14 03:00:00    -0.320
   -10.9875  102.7973     2020-10-14 04:00:00    -0.350
   -10.9875  102.7973     2020-10-14 05:00:00    -0.309
   -10.9875  102.7973     2020-10-14 06:00:00    -0.210
   -10.9875  102.7973     2020-10-14 07:00:00    -0.077
   -10.9875  102.7973     2020-10-14 08:00:00     0.057
   -10.9875  102.7973     2020-10-14 09:00:00     0.159
   -10.9875  102.7973     2020-10-14 10:00:00     0.206
   -10.9875  102.7973     2020-10-14 11:00:00     0.188
   -10.9875  102.7973     2020-10-14 12:00:00     0.111
   -10.9875  102.7973     2020-10-14 13:00:00    -0.001
   -10.9875  102.7973     2020-10-14 14:00:00    -0.116
   -10.9875  102.7973     2020-10-14 15:00:00    -0.200
   -10.9875  102.7973     2020-10-14 16:00:00    -0.228
   -10.9875  102.7973     2020-10-14 17:00:00    -0.187
   -10.9875  102.7973     2020-10-14 18:00:00    -0.084
   -10.9875  102.7973     2020-10-14 19:00:00     0.059
   -10.9875  102.7973     2020-10-14 20:00:00     0.207
   -10.9875  102.7973     2020-10-14 21:00:00     0.321
   -10.9875  102.7973     2020-10-14 22:00:00     0.371
   -10.9875  102.7973     2020-10-14 23:00:00     0.338
   -10.9875  102.7973     2020-10-15 00:00:00     0.227
   -10.9875  102.7973     2020-10-15 01:00:00     0.060
   -10.9875  102.7973     2020-10-15 02:00:00    -0.125
   -10.9875  102.7973     2020-10-15 03:00:00    -0.286
   -10.9875  102.7973     2020-10-15 04:00:00    -0.384
   -10.9875  102.7973     2020-10-15 05:00:00    -0.395
   -10.9875  102.7973     2020-10-15 06:00:00    -0.315
   -10.9875  102.7973     2020-10-15 07:00:00    -0.164
   -10.9875  102.7973     2020-10-15 08:00:00     0.022
   -10.9875  102.7973     2020-10-15 09:00:00     0.197
   -10.9875  102.7973     2020-10-15 10:00:00     0.319
   -10.9875  102.7973     2020-10-15 11:00:00     0.357
   -10.9875  102.7973     2020-10-15 12:00:00     0.303
   -10.9875  102.7973     2020-10-15 13:00:00     0.170
   -10.9875  102.7973     2020-10-15 14:00:00    -0.007
   -10.9875  102.7973     2020-10-15 15:00:00    -0.183
   -10.9875  102.7973     2020-10-15 16:00:00    -0.311
   -10.9875  102.7973     2020-10-15 17:00:00    -0.359
   -10.9875  102.7973     2020-10-15 18:00:00    -0.311
   -10.9875  102.7973     2020-10-15 19:00:00    -0.179
   -10.9875  102.7973     2020-10-15 20:00:00     0.004
   -10.9875  102.7973     2020-10-15 21:00:00     0.190
   -10.9875  102.7973     2020-10-15 22:00:00     0.332
   -10.9875  102.7973     2020-10-15 23:00:00     0.391
